strict,1551960935381,7100.75,1551962190460,7094.0,1255,63.75,0.05079681,-26,down
simple,1551962190460,7094.0,1551962710810,7100.5,1551962190460,7094.0,1551962710810,7100.5,520,34.0,0.06538462,26,up
strict,1551962190461,7094.0,1551962740990,7105.0,550,58.0,0.10545455,43,up
simple,1551962711210,7100.25,1551962740990,7105.0,1551962831520,7098.5,1551962831520,7098.5,120,68.75,0.57291667,-7,top
strict,1551962740991,7105.0,1551962964830,7097.0,223,79.0,0.35426009,-31,down
simple,1551962831620,7098.75,1551963394910,7103.5,1551962964830,7097.0,1551963394910,7103.5,563,103.75,0.18428064,19,bottom
simple,1551963396010,7103.75,1551963571960,7109.25,1551963480810,7102.75,1551963571960,7109.25,175,35.5,0.20285714,22,bottom
simple,1551963573360,7109.75,1551963907320,7114.0,1551963725470,7107.25,1551963907320,7114.0,333,74.25,0.22297297,17,bottom
simple,1551963907520,7114.5,1551964202770,7118.5,1551963931790,7112.0,1551964202770,7118.5,295,59.5,0.20169492,16,bottom
strict,1551962964831,7097.0,1551964203970,7119.0,1239,241.5,0.19491525,87,up
simple,1551964203070,7119.0,1551964203970,7119.0,1551964573790,7112.5,1551964573790,7112.5,370,65.5,0.17702703,-26,down
strict,1551964203971,7119.0,1551964802740,7111.75,598,91.75,0.15342809,-28,down
simple,1551964575800,7112.25,1551964926890,7118.25,1551964802740,7111.75,1551964926890,7118.25,351,44.5,0.12678063,24,bottom
strict,1551964802741,7111.75,1551964963490,7119.25,160,28.5,0.178125,29,up
simple,1551964927190,7118.0,1551964963490,7119.25,1551965448520,7112.75,1551965448520,7112.75,521,73.25,0.14059501,-21,top
strict,1551964963491,7119.25,1551965466180,7111.25,502,69.0,0.1374502,-31,down
simple,1551965448820,7112.5,1551965743700,7117.75,1551965466180,7111.25,1551965743700,7117.75,294,65.75,0.22363946,21,bottom
strict,1551965466181,7111.25,1551966102110,7123.25,635,160.0,0.2519685,47,up
simple,1551965744510,7117.5,1551966102110,7123.25,1551966441160,7116.75,1551966441160,7116.75,696,157.75,0.2266523,-3,top
simple,1551966441260,7117.5,1551966504150,7117.5,1551966717360,7110.75,1551966717360,7110.75,276,51.75,0.1875,-27,down
simple,1551966717460,7110.5,1551966807020,7112.5,1551966839830,7106.0,1551966839830,7106.0,122,46.5,0.38114754,-18,top
strict,1551966102111,7123.25,1551966919940,7102.25,817,190.5,0.23317013,-83,down
simple,1551966839930,7105.5,1551967230500,7108.75,1551966919940,7102.25,1551967230500,7108.75,390,101.25,0.25961538,13,bottom
strict,1551966919941,7102.25,1551967694890,7114.0,774,185.75,0.23998708,46,up
simple,1551967231400,7108.5,1551967694890,7114.0,1551967819780,7107.5,1551967819780,7107.5,588,145.5,0.24744898,-4,top
simple,1551967820680,7107.75,1551967841180,7108.75,1551967897940,7102.25,1551967897940,7102.25,77,30.0,0.38961039,-22,top
simple,1551967898540,7102.0,1551968223490,7107.75,1551968448850,7101.25,1551968448850,7101.25,550,114.25,0.20772727,-3,top
simple,1551968449250,7101.5,1551968493750,7103.0,1551968880570,7096.5,1551968880570,7096.5,431,100.5,0.23317865,-20,top
strict,1551967694891,7114.0,1551968911600,7094.5,1216,287.0,0.23601974,-77,down
simple,1551968880670,7096.75,1551968940910,7101.0,1551968911600,7094.5,1551968940910,7101.0,60,23.75,0.39583333,17,bottom
strict,1551968911601,7094.5,1551968941110,7101.5,29,11.5,0.39655172,27,up
simple,1551968941010,7101.25,1551968941110,7101.5,1551969019920,7095.0,1551969019920,7095.0,78,56.75,0.7275641,-25,top
strict,1551968941111,7101.5,1551969089910,7093.0,148,154.0,1.04054054,-33,down
simple,1551969020020,7095.25,1551969111900,7099.5,1551969089910,7093.0,1551969111900,7099.5,91,130.75,1.43681319,17,bottom
strict,1551969089911,7093.0,1551969123450,7101.75,33,50.25,1.52272727,34,up
simple,1551969112000,7099.25,1551969123450,7101.75,1551969209940,7095.25,1551969209940,7095.25,97,110.0,1.13402062,-16,top
simple,1551969210040,7095.0,1551969225310,7095.75,1551969304320,7089.25,1551969304320,7089.25,94,111.75,1.18882979,-23,top
simple,1551969304420,7089.75,1551969311050,7090.75,1551969346010,7084.25,1551969346010,7084.25,41,44.5,1.08536585,-22,top
simple,1551969346210,7084.75,1551969369170,7087.25,1551969377850,7080.75,1551969377850,7080.75,31,37.5,1.20967742,-16,top
simple,1551969378260,7080.25,1551969412440,7082.75,1551969444890,7074.25,1551969444890,7074.25,66,80.5,1.21969697,-24,top
strict,1551969123451,7101.75,1551969451900,7073.5,328,378.25,1.15320122,-112,down
simple,1551969444990,7074.5,1551969487300,7080.0,1551969451900,7073.5,1551969487300,7080.0,42,52.0,1.23809524,22,bottom
strict,1551969451901,7073.5,1551969494540,7082.25,42,51.75,1.23214286,34,up
simple,1551969487610,7080.25,1551969494540,7082.25,1551969555410,7075.75,1551969555410,7075.75,67,67.5,1.00746269,-18,top
simple,1551969555510,7075.5,1551969570490,7079.25,1551969603190,7072.5,1551969603190,7072.5,47,63.5,1.35106383,-12,top
strict,1551969494541,7082.25,1551969611440,7071.5,116,135.75,1.17025862,-42,down
simple,1551969603690,7072.25,1551969659360,7078.25,1551969611440,7071.5,1551969659360,7078.25,55,72.0,1.30909091,24,bottom
strict,1551969611441,7071.5,1551969666800,7081.0,55,69.0,1.25454545,37,up
simple,1551969659460,7078.5,1551969666800,7081.0,1551969721480,7074.5,1551969721480,7074.5,62,73.0,1.17741935,-16,top
simple,1551969721780,7074.75,1551969733340,7077.75,1551969755230,7071.25,1551969755230,7071.25,33,39.0,1.18181818,-14,top
simple,1551969755330,7072.0,1551969802730,7075.0,1551969884580,7068.5,1551969884580,7068.5,129,120.5,0.93410853,-14,top
simple,1551969884980,7068.25,1551969889000,7071.25,1551969902570,7064.5,1551969902570,7064.5,17,26.25,1.54411765,-15,top
simple,1551969902770,7064.75,1551969902770,7064.75,1551969972190,7058.25,1551969972190,7058.25,69,83.0,1.20289855,-26,down
strict,1551969666801,7081.0,1551969972990,7057.75,306,334.75,1.09395425,-92,down
simple,1551969972290,7058.0,1551970030990,7064.25,1551969972990,7057.75,1551970030990,7064.25,58,52.75,0.90948276,25,bottom
strict,1551969972991,7057.75,1551970093400,7067.5,120,101.25,0.84375,38,up
simple,1551970031300,7064.0,1551970093400,7067.5,1551970155160,7061.0,1551970155160,7061.0,123,98.5,0.80081301,-12,top
simple,1551970155360,7060.75,1551970156260,7061.75,1551970225660,7055.25,1551970225660,7055.25,70,83.0,1.18571429,-22,top
simple,1551970225860,7055.0,1551970252760,7061.0,1551970264440,7053.0,1551970264440,7053.0,38,42.5,1.11842105,-8,top
simple,1551970264540,7053.5,1551970275490,7055.25,1551970294650,7048.75,1551970294650,7048.75,30,42.75,1.425,-19,top
simple,1551970294850,7049.0,1551970322950,7053.25,1551970332270,7046.75,1551970332270,7046.75,37,45.75,1.23648649,-9,top
simple,1551970332670,7046.5,1551970336700,7047.75,1551970367550,7041.25,1551970367550,7041.25,34,42.75,1.25735294,-21,top
strict,1551970093401,7067.5,1551970440500,7038.25,347,393.25,1.1332853,-116,down
simple,1551970367650,7041.75,1551970461790,7044.75,1551970440500,7038.25,1551970461790,7044.75,94,106.0,1.12765957,12,bottom
simple,1551970461990,7044.5,1551970535770,7049.75,1551970468920,7043.25,1551970535770,7049.75,73,64.25,0.88013699,21,bottom
strict,1551970440501,7038.25,1551970553950,7052.0,113,99.25,0.87831858,54,up
simple,1551970536270,7049.25,1551970553950,7052.0,1551970597850,7044.5,1551970597850,7044.5,61,49.75,0.81557377,-19,top
strict,1551970553951,7052.0,1551970615920,7042.25,61,57.25,0.93852459,-38,down
simple,1551970597950,7044.75,1551970643050,7048.75,1551970615920,7042.25,1551970643050,7048.75,45,36.5,0.81111111,16,bottom
simple,1551970643150,7048.5,1551970798550,7052.0,1551970760460,7045.5,1551970798550,7052.0,155,104.0,0.67096774,14,bottom
strict,1551970615921,7042.25,1551970798550,7052.0,182,120.75,0.66346154,38,up
simple,1551970798750,7051.25,1551970850310,7051.5,1551970886630,7045.0,1551970886630,7045.0,87,76.25,0.87643678,-25,top
simple,1551970886730,7045.25,1551970889830,7046.5,1551970934440,7040.0,1551970934440,7040.0,47,45.75,0.97340426,-21,top
strict,1551970798551,7052.0,1551970942980,7035.75,144,133.25,0.92534722,-65,down
simple,1551970934640,7039.75,1551970971840,7042.25,1551970942980,7035.75,1551970971840,7042.25,37,39.0,1.05405405,10,bottom
strict,1551970942981,7035.75,1551970980040,7044.5,37,40.25,1.08783784,34,up
simple,1551970972350,7041.75,1551970980040,7044.5,1551970989770,7038.0,1551970989770,7038.0,17,22.25,1.30882353,-15,top
strict,1551970980041,7044.5,1551971008260,7037.0,28,26.0,0.92857143,-29,down
simple,1551970989880,7038.25,1551971020940,7043.5,1551971008260,7037.0,1551971020940,7043.5,31,28.25,0.91129032,21,bottom
simple,1551971021240,7043.25,1551971111800,7048.25,1551971043460,7041.5,1551971111800,7048.25,90,84.5,0.93888889,20,bottom
strict,1551971008261,7037.0,1551971170820,7053.75,162,146.75,0.9058642,66,up
simple,1551971112000,7048.0,1551971170820,7053.75,1551971184810,7045.5,1551971184810,7045.5,72,72.0,1.0,-10,top
simple,1551971184910,7046.0,1551971192860,7047.0,1551971203620,7040.0,1551971203620,7040.0,18,20.5,1.13888889,-24,top
strict,1551971170821,7053.75,1551971203620,7040.0,32,45.25,1.4140625,-54,down
simple,1551971203720,7040.75,1551971226030,7047.0,1551971207240,7040.5,1551971226030,7047.0,22,24.75,1.125,25,bottom
strict,1551971203621,7040.0,1551971332590,7051.75,128,113.75,0.88867187,46,up
simple,1551971226130,7047.5,1551971332590,7051.75,1551971377930,7045.25,1551971377930,7045.25,151,121.25,0.80298013,-9,top
simple,1551971378430,7045.0,1551971436730,7048.0,1551971470310,7041.5,1551971470310,7041.5,91,79.5,0.87362637,-14,top
simple,1551971470410,7041.25,1551971603520,7045.0,1551971643540,7038.5,1551971643540,7038.5,173,140.75,0.81358382,-11,top
simple,1551971643910,7038.25,1551971782610,7043.0,1551971824030,7036.5,1551971824030,7036.5,180,129.25,0.71805556,-7,top
simple,1551971824230,7036.25,1551971824530,7036.75,1551971838920,7030.25,1551971838920,7030.25,14,26.0,1.85714286,-24,top
simple,1551971839020,7030.5,1551971848480,7032.5,1551971857330,7025.5,1551971857330,7025.5,18,31.0,1.72222222,-20,top
strict,1551971332591,7051.75,1551971857330,7025.5,524,441.25,0.84208015,-104,down
simple,1551971857530,7025.75,1551971914560,7032.25,1551971857530,7025.75,1551971914560,7032.25,57,58.5,1.02631579,26,up
strict,1551971857331,7025.5,1551971964730,7032.5,107,101.0,0.94392523,27,up
simple,1551971915070,7032.0,1551971964730,7032.5,1551972031160,7026.0,1551972031160,7026.0,116,90.0,0.77586207,-24,top
strict,1551971964731,7032.5,1551972044220,7025.0,79,61.0,0.7721519,-29,down
simple,1551972031660,7026.25,1551972134490,7031.5,1551972044220,7025.0,1551972134490,7031.5,102,77.25,0.75735294,21,bottom
simple,1551972134590,7031.0,1551972300320,7037.25,1551972175900,7030.75,1551972300320,7037.25,165,108.25,0.65606061,25,bottom
simple,1551972300520,7037.5,1551972485320,7041.5,1551972447900,7035.0,1551972485320,7041.5,184,120.5,0.6548913,16,bottom
strict,1551972044221,7025.0,1551972596500,7043.75,552,361.75,0.6553442,74,up
simple,1551972485630,7041.25,1551972596500,7043.75,1551972637400,7037.25,1551972637400,7037.25,151,95.0,0.62913907,-16,top
strict,1551972596501,7043.75,1551972637400,7037.25,40,27.5,0.6875,-25,down
simple,1551972637700,7037.75,1551972690090,7044.0,1551972637800,7037.5,1551972690090,7044.0,52,35.25,0.67788462,25,bottom
strict,1551972637401,7037.25,1551972880450,7047.25,243,144.5,0.59465021,39,up
simple,1551972691400,7044.25,1551972880450,7047.25,1551972978220,7040.5,1551972978220,7040.5,286,162.25,0.56730769,-15,top
simple,1551972978420,7040.25,1551973032470,7043.75,1551973053970,7037.25,1551973053970,7037.25,75,47.0,0.62666667,-12,top
simple,1551973054170,7037.0,1551973183150,7040.25,1551973232370,7033.75,1551973232370,7033.75,178,92.25,0.51825843,-13,top
simple,1551973232570,7034.0,1551973373520,7035.5,1551973391630,7029.0,1551973391630,7029.0,159,112.5,0.70754717,-20,top
strict,1551972880451,7047.25,1551973447100,7026.0,566,350.75,0.61969965,-84,down
simple,1551973391830,7029.25,1551973511220,7032.5,1551973447100,7026.0,1551973511220,7032.5,119,90.25,0.75840336,13,bottom
simple,1551973511320,7032.25,1551973611440,7038.5,1551973513030,7032.0,1551973611440,7038.5,100,62.75,0.6275,25,bottom
simple,1551973611540,7038.75,1551973764820,7045.5,1551973626820,7038.75,1551973764820,7045.5,153,91.25,0.59640523,27,up
strict,1551973447101,7026.0,1551973879650,7049.5,432,275.0,0.63657407,93,up
simple,1551973764930,7045.25,1551973879650,7049.5,1551973906500,7043.0,1551973906500,7043.0,141,103.75,0.7358156,-9,top
strict,1551973879651,7049.5,1551973979430,7043.0,99,68.5,0.69191919,-25,down
simple,1551973906600,7044.5,1551974082750,7049.5,1551973979430,7043.0,1551974082750,7049.5,176,92.5,0.52556818,20,bottom
strict,1551973979431,7043.0,1551974115800,7053.25,136,80.75,0.59375,40,up
simple,1551974082990,7049.25,1551974115800,7053.25,1551974416320,7046.75,1551974416320,7046.75,333,189.0,0.56756757,-10,top
simple,1551974416540,7046.5,1551974425420,7048.0,1551974465220,7041.5,1551974465220,7041.5,48,37.5,0.78125,-20,top
strict,1551974115801,7053.25,1551974478490,7041.0,362,211.25,0.58356354,-48,down
simple,1551974465520,7041.75,1551974527740,7047.75,1551974478490,7041.0,1551974527740,7047.75,62,34.0,0.5483871,24,bottom
simple,1551974527840,7047.5,1551974627980,7050.0,1551974580870,7043.5,1551974627980,7050.0,100,52.5,0.525,10,bottom
strict,1551974478491,7041.0,1551974639740,7050.5,161,85.0,0.52795031,37,up
simple,1551974628290,7049.75,1551974639740,7050.5,1551974666760,7044.0,1551974666760,7044.0,38,26.75,0.70394737,-23,top
simple,1551974667470,7044.25,1551974711590,7045.75,1551974837790,7039.25,1551974837790,7039.25,170,99.5,0.58529412,-20,top
strict,1551974639741,7050.5,1551974884730,7039.0,244,144.0,0.59016393,-45,down
simple,1551974837990,7040.0,1551974921000,7045.5,1551974884730,7039.0,1551974921000,7045.5,83,43.5,0.52409639,22,bottom
simple,1551974921600,7045.75,1551975010800,7049.5,1551974952440,7043.0,1551975010800,7049.5,89,38.75,0.43539326,15,bottom
simple,1551975011100,7049.25,1551975189400,7052.75,1551975070300,7046.25,1551975189400,7052.75,178,97.0,0.54494382,14,bottom
simple,1551975189900,7052.25,1551975306890,7056.5,1551975247910,7049.75,1551975306890,7056.5,116,60.75,0.5237069,17,bottom
strict,1551974884731,7039.0,1551975309900,7056.75,425,219.75,0.51705882,70,up
simple,1551975306990,7056.25,1551975309900,7056.75,1551975350500,7050.25,1551975350500,7050.25,43,34.5,0.80232558,-24,top
simple,1551975351200,7049.75,1551975383060,7054.25,1551975516980,7047.75,1551975516980,7047.75,165,81.5,0.49393939,-8,top
strict,1551975309901,7056.75,1551975536910,7042.25,227,137.5,0.60572687,-57,down
simple,1551975517180,7047.5,1551975748230,7049.0,1551975536910,7042.25,1551975748230,7049.0,231,123.5,0.53463203,6,bottom
simple,1551975748330,7048.5,1551975993630,7052.5,1551975864970,7046.0,1551975993630,7052.5,245,102.0,0.41632653,16,bottom
simple,1551975993690,7052.75,1551976201320,7056.75,1551976059830,7050.0,1551976201320,7056.75,207,102.5,0.49516908,16,bottom
simple,1551976201420,7057.5,1551976290860,7064.0,1551976208760,7057.5,1551976290860,7064.0,89,74.5,0.83707865,26,up
simple,1551976291070,7063.75,1551976381130,7070.25,1551976291070,7063.75,1551976381130,7070.25,90,54.5,0.60555556,26,up
simple,1551976381330,7069.75,1551977004840,7071.5,1551976668410,7065.0,1551977004840,7071.5,623,280.25,0.44983949,7,bottom
strict,1551975536911,7042.25,1551977016200,7073.5,1479,725.25,0.49036511,124,up
simple,1551977005050,7071.75,1551977016200,7073.5,1551977200400,7067.0,1551977200400,7067.0,195,81.75,0.41923077,-19,top
simple,1551977200610,7067.25,1551977264970,7070.0,1551977471270,7063.5,1551977471270,7063.5,270,90.25,0.33425926,-15,top
strict,1551977016201,7073.5,1551977516140,7062.75,499,179.25,0.35921844,-42,down
simple,1551977471670,7063.75,1551977579220,7069.25,1551977516140,7062.75,1551977579220,7069.25,107,42.0,0.39252336,22,bottom
strict,1551977516141,7062.75,1551977591980,7071.0,75,32.75,0.43666667,32,up
simple,1551977580220,7069.5,1551977591980,7071.0,1551977667750,7064.25,1551977667750,7064.25,87,36.75,0.42241379,-21,top
simple,1551977668750,7064.5,1551977884000,7067.75,1551978005240,7061.25,1551978005240,7061.25,336,124.25,0.36979167,-13,top
strict,1551977591981,7071.0,1551978244310,7060.25,652,251.25,0.38535276,-42,down
simple,1551978005340,7061.5,1551978376810,7066.75,1551978244310,7060.25,1551978376810,7066.75,371,150.25,0.40498652,21,bottom
strict,1551978244311,7060.25,1551978497030,7072.25,252,109.0,0.43253968,47,up
simple,1551978377920,7066.5,1551978497030,7072.25,1551978724680,7065.5,1551978724680,7065.5,346,127.5,0.36849711,-4,top
strict,1551978497031,7072.25,1551978854000,7062.5,356,114.75,0.32233146,-38,down
simple,1551978724880,7065.75,1551978905810,7069.0,1551978854000,7062.5,1551978905810,7069.0,180,65.25,0.3625,13,bottom
strict,1551978854001,7062.5,1551978907120,7070.25,53,24.75,0.46698113,30,up
simple,1551978906010,7069.25,1551978907120,7070.25,1551978933840,7063.25,1551978933840,7063.25,27,19.0,0.7037037,-24,top
simple,1551978934140,7063.5,1551978972740,7065.0,1551979247140,7058.5,1551979247140,7058.5,313,114.0,0.36421725,-20,top
strict,1551978907121,7070.25,1551979266080,7057.5,358,142.75,0.39874302,-50,down
simple,1551979247450,7058.75,1551979348920,7064.0,1551979266080,7057.5,1551979348920,7064.0,101,47.75,0.47277228,21,bottom
simple,1551979349020,7064.25,1551979488450,7065.0,1551979471080,7058.5,1551979488450,7065.0,139,71.75,0.51618705,3,bottom
strict,1551979266081,7057.5,1551979488650,7066.75,222,111.25,0.50112613,36,up
simple,1551979488550,7065.5,1551979488650,7066.75,1551979511280,7060.25,1551979511280,7060.25,22,27.75,1.26136364,-21,top
strict,1551979488651,7066.75,1551979567750,7059.25,79,63.5,0.80379747,-29,down
simple,1551979511380,7060.5,1551979658850,7065.75,1551979567750,7059.25,1551979658850,7065.75,147,91.25,0.6207483,21,bottom
strict,1551979567751,7059.25,1551979708260,7070.75,140,85.5,0.61071429,45,up
simple,1551979658950,7066.0,1551979708260,7070.75,1551979801830,7064.25,1551979801830,7064.25,142,72.25,0.50880282,-7,top
simple,1551979801920,7064.75,1551979832260,7068.75,1551979943060,7060.75,1551979943060,7060.75,141,72.5,0.5141844,-16,top
simple,1551979943160,7059.25,1551979943260,7060.0,1551979951420,7053.5,1551979951420,7053.5,8,20.75,2.59375,-23,top
strict,1551979708261,7070.75,1551979958880,7049.75,250,157.0,0.628,-83,down
simple,1551979951520,7053.0,1551979995840,7056.75,1551979958880,7049.75,1551979995840,7056.75,44,85.25,1.9375,15,bottom
simple,1551979996040,7056.25,1551980010530,7063.0,1551979999870,7055.75,1551980010530,7063.0,14,22.75,1.625,27,bottom
simple,1551980010730,7063.5,1551980054360,7066.0,1551980042100,7059.25,1551980054360,7066.0,43,49.5,1.15116279,10,bottom
strict,1551979958881,7049.75,1551980079100,7070.0,120,165.25,1.37708333,80,up
simple,1551980054460,7065.75,1551980079100,7070.0,1551980145800,7063.5,1551980145800,7063.5,91,77.75,0.8543956,-9,top
strict,1551980079101,7070.0,1551980254400,7061.0,175,115.0,0.65714286,-35,down
simple,1551980145900,7063.75,1551980405480,7067.5,1551980254400,7061.0,1551980405480,7067.5,259,138.75,0.53571429,15,bottom
simple,1551980405580,7067.25,1551980721570,7071.75,1551980494010,7065.25,1551980721570,7071.75,315,126.0,0.4,18,bottom
strict,1551980254401,7061.0,1551980762740,7074.0,508,222.5,0.43799213,51,up
simple,1551980721670,7072.0,1551980762740,7074.0,1551980923560,7067.25,1551980923560,7067.25,201,62.25,0.30970149,-19,top
strict,1551980762741,7074.0,1551980923560,7067.25,160,41.75,0.2609375,-26,down
simple,1551980923660,7067.5,1551981260360,7074.0,1551980923660,7067.5,1551981260360,7074.0,336,99.0,0.29464286,26,up
simple,1551981260660,7074.25,1551981554990,7080.75,1551981263370,7074.25,1551981554990,7080.75,294,107.5,0.36564626,26,up
strict,1551980923561,7067.25,1551981554990,7080.75,631,207.0,0.32805071,53,up
simple,1551981555090,7080.5,1551981555090,7080.5,1551982014010,7074.0,1551982014010,7074.0,458,129.0,0.28165939,-26,down
strict,1551981554991,7080.75,1551982158470,7069.25,603,165.0,0.27363184,-46,down
simple,1551982014210,7073.75,1551982296550,7075.75,1551982158470,7069.25,1551982296550,7075.75,282,72.5,0.2570922,8,bottom
strict,1551982158471,7069.25,1551982362180,7076.0,203,51.25,0.25246305,26,up
simple,1551982296750,7075.25,1551982362180,7076.0,1551982657890,7069.5,1551982657890,7069.5,361,88.75,0.24584488,-23,top
simple,1551982658290,7069.25,1551982878810,7070.5,1551982997380,7063.75,1551982997380,7063.75,339,83.0,0.24483776,-22,top
simple,1551982997480,7064.0,1551983041070,7065.5,1551983469280,7059.0,1551983469280,7059.0,471,133.5,0.28343949,-20,top
simple,1551983469380,7058.5,1551983472100,7058.5,1551983648890,7052.0,1551983648890,7052.0,179,73.5,0.41061453,-26,down
strict,1551982362181,7076.0,1551983723120,7047.75,1360,396.75,0.29172794,-112,down
simple,1551983649100,7051.75,1551984009900,7054.25,1551983723120,7047.75,1551984009900,7054.25,360,107.5,0.29861111,10,bottom
simple,1551984010000,7054.0,1551984574880,7059.75,1551984451230,7053.25,1551984574880,7059.75,564,112.75,0.19991135,23,bottom
strict,1551983723121,7047.75,1551984613030,7060.75,889,200.5,0.22553431,51,up
simple,1551984577390,7059.5,1551984613030,7060.75,1551984768790,7054.0,1551984768790,7054.0,191,52.5,0.27486911,-22,top
simple,1551984768890,7054.25,1551984780830,7054.75,1551984951250,7048.25,1551984951250,7048.25,182,64.5,0.3543956,-24,top
simple,1551984953760,7048.5,1551985241360,7053.5,1551985303000,7046.75,1551985303000,7046.75,349,97.25,0.2786533,-7,top
simple,1551985303100,7045.5,1551985419930,7050.0,1551985545590,7043.5,1551985545590,7043.5,242,102.0,0.4214876,-8,top
simple,1551985545690,7044.0,1551985547200,7045.0,1551985928080,7038.5,1551985928080,7038.5,382,139.0,0.36387435,-22,top
simple,1551985928180,7038.75,1551985930590,7039.5,1551986113210,7032.75,1551986113210,7032.75,185,74.0,0.4,-24,top
strict,1551984613031,7060.75,1551986294800,7030.25,1681,585.0,0.34800714,-121,down
simple,1551986113310,7033.0,1551986439940,7036.75,1551986294800,7030.25,1551986439940,7036.75,326,102.75,0.31518405,15,bottom
strict,1551986294801,7030.25,1551987021470,7038.5,726,177.75,0.24483471,32,up
simple,1551986440650,7036.5,1551987021470,7038.5,1551987088920,7032.0,1551987088920,7032.0,648,163.0,0.25154321,-18,top
simple,1551987092440,7031.75,1551987101970,7032.75,1551987231610,7026.25,1551987231610,7026.25,139,60.0,0.43165468,-22,top
simple,1551987232310,7026.5,1551987385390,7031.0,1551987483370,7024.5,1551987483370,7024.5,251,79.0,0.31474104,-8,top
simple,1551987483470,7023.75,1551987641660,7025.0,1551987686050,7018.5,1551987686050,7018.5,202,104.25,0.51608911,-21,top
